RA,DEC
94.4827,-46.1469
28.2655,-53.0142
320.900,0.332032
356.719,1.03963
86.6361,-59.6917
356.812,-44.3893
321.382,-57.9911
74.5089,-44.3208
28.3391,-40.4715
91.9433,-57.3695
37.7469,-41.3887
321.081,0.172919
64.9091,-64.9043
67.1558,-58.6197
353.229,-54.1395
46.9630,-48.2543
39.9507,-55.6586
356.436,-46.9331
356.209,-40.7122
36.6328,-54.2710
302.407,-51.7478
330.852,-52.9089
36.0900,-48.8489
340.357,-0.734450
79.3741,-48.8834
6.24989,-54.2063
318.215,-58.5776
22.6167,-55.3892
341.447,1.19547
322.253,0.885780
1.08814,-55.1602
330.753,-59.1294
84.3319,-47.7638
8.30353,-41.3172
40.9972,-45.0011
331.475,0.330319
58.4943,-45.7667
71.1975,-51.1944
348.875,1.07795
23.1483,-48.8744
1.79999,-1.04929
84.7405,-46.9641
12.1286,-45.1656
317.393,-58.8594
356.007,-48.0179
37.5168,-40.7107
330.478,-57.9248
326.849,-53.3734
338.517,-57.6249
38.9440,-42.3299
339.189,-49.6646
337.515,1.07509
318.507,-52.4066
27.9799,-48.4837
57.4651,-48.6286
81.6726,-52.2073
356.690,-43.2664
53.6948,-46.1045
20.5308,-44.8960
75.9975,-54.4748
300.355,-51.4691
306.022,-54.9355
64.1789,-62.4200
63.8003,-63.7879
32.9118,-58.7797
57.8356,-47.5256
94.1134,-47.4770
71.8819,-57.7407
353.456,-53.7151
72.6197,-45.2825
358.373,-54.1355
45.3189,-54.0778
304.825,-50.0843
63.4400,-54.7803
87.3412,-45.3491
45.6667,-47.3276
3.61864,-1.41520
349.309,0.0325720
47.2522,-48.1303
29.1065,-57.8299
41.0450,-43.0012
347.258,-43.3495
301.945,-52.7318
86.3801,-44.6917
341.661,0.782581
327.378,0.573001
337.780,-56.0591
89.0035,-50.8360
92.2649,-57.4651
5.44828,-45.5069
353.618,-53.5388
1.67039,-0.267947
90.7338,-43.8526
97.1198,-49.3009
319.331,-0.779722
63.8999,-42.1995
347.316,-48.8010
335.050,-0.0429020
347.619,-41.2826
74.7630,-44.4375
358.090,-51.2018
330.061,-0.000129000
50.6999,-48.9135
92.0762,-44.5007
46.0684,-45.4306
90.6228,-55.8053
88.6755,-42.4018
87.9527,-50.8080
21.8962,-42.1869
7.69212,-45.7481
314.101,-58.1049
67.5172,-40.9001
32.9118,-58.7797
19.6315,-44.8819
65.7753,-55.1635
93.7857,-56.3868
7.81032,-46.2055
12.8828,-48.2276
53.1589,-53.8283
52.2618,-52.1991
48.2960,-59.3439
93.1436,-44.0256
330.365,-1.62449
342.220,-44.5654
25.2512,-47.2615
72.2919,-60.8198
75.1982,-51.5691
326.293,-52.1468
64.5899,-47.9544
62.5118,-48.0077
39.8206,-57.9983
74.0962,-45.9314
82.5518,-49.5708
86.4949,-44.3419
75.4159,-40.8413
11.8690,-53.9471
335.540,-0.582121
67.9170,-65.3376
1.84379,-54.5505
336.416,-1.13867
342.472,-44.1010
96.7209,-54.4036
6.41295,-50.1593
63.9540,-60.8349
34.3463,-58.4145
340.442,-1.20417
343.133,-55.6185
12.7880,-43.8558
3.75055,0.314192
318.592,-51.4010
54.7440,-43.1419
356.692,-0.799361
93.3126,-49.6779
33.3389,-52.7974
342.463,-43.3441
349.143,-59.1789
8.41829,-46.5813
341.235,-0.322871
18.8527,-44.1812
330.477,-58.4003
35.5907,-47.6373
93.9177,-57.8573
68.1145,-61.0112
351.938,0.996872
344.150,1.31681
28.5696,-53.8568
21.0952,-46.2777
61.5100,-46.0279
92.7983,-54.9285
89.9350,-48.8235
88.0406,-47.7296
13.0590,-43.8180
45.2230,-56.8103
81.4230,-55.8943
38.2355,-53.2831
33.6135,-56.0170
300.837,-56.9928
327.838,0.209025
94.7248,-47.4437
21.5001,-46.3146
54.8230,-52.7821
324.288,1.76012
22.8668,-44.3927
25.3611,-55.7788
38.5978,-50.2731
58.5871,-46.6190
92.2284,-59.9173
44.0013,-50.6806
67.4315,-43.3007
53.4832,-49.7589
64.8698,-63.7745
66.8725,-57.9329
61.0240,-49.1240
347.835,0.642952
53.9957,-47.9894
30.4105,-45.6561
82.0258,-59.0270
38.4481,-53.9809
316.001,-56.5370
347.276,-52.3912
64.9589,-45.1598
88.6938,-41.7789
96.0115,-47.7794
344.593,-45.0005
8.53580,-51.3993
356.476,-41.4970
305.491,-56.0684
33.3944,-52.4763
91.4322,-40.5198
26.7727,-51.1364
67.8388,-47.3231
12.9248,-41.4049
21.9286,-54.2571
335.310,0.412748
58.4342,-44.9551
341.068,1.20529
65.4230,-57.8316
3.66034,-49.5967
330.176,-58.0933
60.2902,-62.4590
69.4922,-59.7316
63.0278,-55.2294
354.795,-55.8836
352.822,0.714246
315.466,-53.1276
57.7654,-40.7454
301.934,-52.0774
6.60716,-57.4577
77.9415,-52.5807
36.1444,-53.4072
44.3658,-39.7734
354.317,0.0881550
73.0121,-48.0942
86.3520,-50.0905
39.0953,-58.1717
12.0367,-46.0736
32.8367,-47.8955
353.155,-0.388584
24.0113,-47.5052
33.3811,-40.9650
61.3012,-51.7883
40.9966,-48.2232
20.6266,-48.9984
68.3549,-45.6475
3.59998,0.311852
93.7985,-51.6456
312.913,-53.4933
83.5168,-61.0009
359.005,-52.2825
340.805,-55.2584
93.5806,-58.8819
46.3652,-41.3549
348.008,-1.35832
318.141,0.118744
352.404,-55.2375
28.3031,-50.0779
6.45697,-40.6278
20.7266,-42.6520
58.2799,-47.5807
86.2714,-44.0365
15.0169,-52.1010
349.197,-49.3548
22.2790,-55.7201
19.6161,-42.6562
61.9100,-50.8406
31.9213,-47.1284
350.229,-0.969804
71.7875,-57.8519
38.2107,-58.1855
13.7971,-55.7449
18.1025,-52.1509
310.021,-50.7595
35.1823,-48.8315
61.0412,-40.6259
85.0396,-53.7438
62.2728,-49.2406
356.621,-49.7544
55.4007,-60.0943
308.121,-53.7415
87.2076,-42.7396
324.560,-52.2049
35.6494,-43.6273
311.297,-54.3217
30.3836,-50.9818
341.815,-0.700478
21.8108,-48.7631
359.051,-50.4301
70.3349,-46.7026
87.0383,-46.1551
328.692,-0.525743
85.7201,-52.6531
71.6992,-61.6233
60.0001,-63.4435
323.847,-1.44671
67.2653,-48.9734
303.792,-57.7700
11.8107,-53.9918
83.8881,-59.4399
22.9807,-54.5812
45.5604,-59.0749
54.1472,-50.1543
77.5026,-41.6420
48.7996,-52.7447
62.0164,-61.1415
20.9051,-42.7428
325.454,-57.3843
89.0258,-55.4726
28.2046,-54.8629
48.2702,-49.7709
32.2277,-53.3546
319.716,-58.9551
308.009,-49.0716
64.8899,-58.8403
56.7185,-43.5613
25.1825,-50.9023
0.761373,-54.4282
12.1400,-46.0226
330.054,-1.47436
325.312,-57.2656
88.3650,-51.6915
358.707,1.30995
43.9820,-47.7814
43.7119,-57.4881
310.658,-58.9377
61.1286,-50.5951
87.0365,-44.7621
12.1749,-49.9613
355.368,-54.0053
51.9698,-57.0751
85.7191,-44.7795
354.390,1.34940
51.7993,-49.5560
3.85296,-51.8630
339.798,-44.4969
74.9185,-59.2872
60.0466,-46.9934
62.5107,-55.5276
312.655,-53.0833
39.1132,-54.7271
334.459,1.16977
64.5568,-55.2677
339.431,-52.3987
6.05584,-49.5118
87.9314,-52.9501
344.643,-56.0105
95.2600,-55.9156
24.6301,-41.1954
73.0212,-49.0981
82.2575,-57.2621
358.651,-53.3550
37.0299,-50.2496
345.336,-45.0213
310.002,-53.7368
308.909,-51.3817
330.179,0.932365
39.9379,-52.4769
66.5455,-56.6628
2.93337,-51.0738
307.751,-58.8042
38.7862,-43.5173
21.0197,-58.0431
339.519,-56.8059
348.030,0.180086
346.427,-0.658207
18.6066,-54.0818
323.366,-1.24579
38.0867,-53.0338
4.10983,-44.0794
56.5430,-52.8464
19.8934,-42.4383
72.5846,-50.1868
74.3455,-49.9841
18.4968,-53.1229
26.5057,-47.9729
29.8315,-42.3594
57.4482,-53.9280
341.401,-0.748186
46.8060,-43.9049
38.5603,-44.7614
45.9025,-56.4924
44.5526,-57.8370
97.8172,-49.4247
311.061,-53.7005
357.617,-53.0913
14.7631,-49.0647
341.222,-56.0457
69.4823,-53.7716
17.7034,-51.2425
12.4207,-48.4342
352.967,0.307291
27.7515,-42.5438
57.2985,-55.4511
326.841,-53.4517
351.937,-0.479602
51.6180,-50.4398
42.7418,-40.7401
55.0257,-42.7452
15.7589,-44.1490
342.593,-42.6169
344.198,-55.4269
333.262,-50.9062
30.7429,-56.5101
330.684,-59.6172
345.867,-1.44478
16.5159,-44.3988
87.2655,-51.9122
306.658,-52.3860
85.9267,-59.8250
357.309,-49.3374
57.7499,-53.6009
9.90797,-48.1570
337.162,-1.08000
35.9631,-41.8591
12.8415,-41.4694
73.5168,-62.0962
359.512,-45.1406
31.4178,-57.9573
323.871,-57.4630
90.3095,-54.6415
322.376,0.485709
17.4383,-53.9000
68.4933,-51.3989
56.7395,-49.2497
56.5499,-39.8607
29.5700,-40.5618
42.9566,-41.2555
58.6604,-46.5060
34.8778,-50.5129
17.4842,-45.4164
73.7606,-49.1283
46.0875,-48.4250
70.3465,-45.0097
7.11863,-44.7018
72.2087,-43.0281
71.3142,-57.9120
338.684,-57.5844
36.9921,-50.6172
314.365,-54.8191
27.4698,-51.2425
81.9213,-40.0094
11.1568,-54.4535
90.8175,-53.3483
38.4160,-49.8456
307.527,-49.4795
65.7700,-50.6742
353.308,-51.8488
308.329,-53.9478
320.062,1.57617
351.303,-1.02594
75.4516,-54.4856
342.052,-57.5832
35.0927,-45.0236
83.4447,-49.9582
62.1376,-40.4466
55.9122,-48.1283
359.054,-49.3032
84.9450,-45.8764
310.628,-53.1396
36.0331,-45.1524
88.1435,-42.2254
47.0915,-58.8873
351.785,0.0193020
79.0738,-44.6008
321.679,1.01173
48.3256,-44.8381
27.2357,-43.8589
33.5099,-57.3174
21.6073,-47.0065
43.0900,-48.5533
83.3973,-44.6410
9.86729,-52.5162
50.6373,-50.5523
65.8427,-43.8002
79.8807,-42.6514
94.9224,-47.7443
19.7445,-50.7532
40.4175,-59.2233
35.3516,-45.7549
328.564,-54.0643
334.246,-53.8527
333.268,1.08446
323.046,-51.0733
16.8431,-53.6411
11.4503,-52.9100
35.3968,-51.5123
18.2878,-55.9834
323.739,0.238310
55.4141,-59.4116
71.8490,-42.9183
66.9873,-50.0591
356.424,-47.2596
57.4275,-51.7794
50.7055,-59.6950
36.5510,-43.3729
9.66561,-42.3422
22.6085,-51.2765
52.4649,-47.7240
20.8449,-56.5538
6.95731,-48.0404
82.6640,-60.1935
314.747,-54.6276
341.936,-41.1920
31.6117,-51.4429
48.8046,-50.0351
318.180,-51.4040
326.907,-1.59319
60.5360,-43.4132
44.4890,-57.6714
42.0070,-53.4475
86.3636,-58.9000
339.045,-55.9303
62.7069,-50.3299
72.3566,-54.8728
342.297,-45.2442
75.5294,-49.8361
83.1955,-44.1654
74.5584,-44.4144
8.67318,-51.3152
356.485,-43.9596
359.886,-52.3627
6.43837,-58.0732
88.6094,-45.7490
56.0503,-41.9890
356.007,-48.0179
70.3913,-55.4600
334.173,-1.29160
350.851,-53.1886
352.250,-52.5086
51.4365,-49.5297
63.9300,-47.7878
340.764,-53.5853
341.825,-58.4151
6.06397,-46.1736
20.9675,-42.7217
6.16246,-40.5175
313.786,-50.8348
38.3064,-46.8641
331.052,-0.702040
15.4424,-46.8349
25.7501,-46.5874
344.898,-0.759528
335.448,-56.9483
84.8530,-54.2879
317.045,-58.7567
9.13315,-57.3971
83.6688,-49.2247
8.58649,-59.9907
50.3311,-48.2244
348.177,0.940363
11.4801,-41.3484
65.7420,-42.4869
66.9446,-63.7666
39.8643,-51.4706
358.888,-0.599522
75.7773,-54.3433
45.5155,-41.0483
68.7025,-57.2220
5.39236,-49.0371
304.600,-49.6097
62.6867,-51.7693
74.6960,-44.8366
11.5888,-45.3278
14.1371,-51.6997
344.351,-44.5696
74.3555,-45.5225
26.3553,-47.2045
66.0048,-59.1835
77.3521,-52.7384
23.1548,-44.3738
347.319,-47.8154
51.4771,-56.6150
69.4854,-50.7071
74.7455,-58.4429
8.47043,-46.9534
33.1572,-55.2929
92.3915,-57.2116
84.0141,-47.1843
43.3899,-48.8150
60.0030,-46.8765
359.075,-46.4749
339.937,-52.5735
65.5108,-54.7250
57.5345,-55.5776
349.467,0.313787
14.0968,-41.3436
14.7238,-51.0675
51.5073,-48.3932
62.9004,-42.7977
51.0188,-43.7222
35.3550,-41.5742
356.469,-44.4453
85.2869,-52.9095
18.3376,-45.1393
21.9504,-53.0669
66.8448,-51.7448
85.3577,-60.5413
335.505,-0.731004
94.2056,-44.3374
358.799,-45.1542
47.4090,-51.4747
14.5028,-46.7511
309.487,-58.0627
326.936,-58.1926
35.3910,-59.3579
44.5322,-56.8688
51.5861,-46.8721
72.8857,-51.2930
69.6244,-51.1681
41.5321,-42.9529
45.6934,-54.5978
346.896,-1.14803
52.7634,-42.6541
344.878,-45.8622
78.7578,-41.6167
27.3427,-42.9672
45.6916,-46.0822
323.693,-1.02840
5.44357,-41.0508
340.936,-43.1784
353.197,1.15184
62.9231,-48.5355
47.5344,-51.5369
32.1467,-52.3495
14.9383,-57.0749
70.0481,-51.1894
346.683,-55.3873
86.6228,-42.6563
346.686,-42.6871
74.9673,-42.5509
75.7787,-52.5034
337.998,0.0396440
327.428,-0.483809
53.7994,-56.0713
338.412,0.163920
321.655,-1.23600
327.322,-0.736212
307.298,-49.4009
56.0043,-60.4434
32.6003,-41.4318
52.2773,-48.9020
56.4460,-42.8345
59.4572,-61.6155
337.664,-51.9285
46.8704,-56.6802
352.917,-55.7889
72.8306,-43.8764
58.9327,-41.2897
77.2874,-53.6575
68.2792,-45.3700
67.0829,-41.3811
80.5591,-61.2960
349.336,-1.19920
35.2003,-42.1366
90.9323,-54.4909
32.4469,-41.1272
39.8667,-46.9046
311.199,-55.7127
55.8342,-46.1151
64.2832,-47.4041
39.9769,-54.2892
82.9316,-44.1887
349.873,-0.855630
72.0704,-43.1948
329.361,-55.5019
48.7688,-46.0991
70.2645,-49.9972
78.6305,-53.5040
342.209,-53.4784
357.479,0.0572200
46.5036,-45.4565
39.8974,-50.3923
85.2869,-52.9095
2.00497,-43.3395
68.7094,-46.9455
49.7199,-54.5688
42.6908,-45.6041
90.3397,-48.0702
358.871,0.349448
49.0999,-49.5754
92.2983,-51.5529
328.645,-52.2418
27.7824,-45.6804
344.798,-47.6911
334.905,-1.44047
61.0097,-48.4878
95.9475,-49.8943
81.1982,-58.3754
314.817,-59.5286
86.6625,-60.8210
25.1425,-51.9986
55.6855,-41.8643
91.3128,-41.0112
357.775,-50.5657
47.9131,-42.3305
81.3894,-48.3902
9.24514,-41.6928
6.56216,-58.9992
75.0681,-47.0559
49.8729,-41.3308
333.559,-52.1002
54.4544,-47.4993
49.9373,-45.0110
66.5524,-64.0633
346.803,-45.2104
352.539,-51.4073
88.9205,-41.3758
41.6387,-52.0539
86.9924,-44.0192
91.6910,-43.0974
20.0204,-45.8219
48.9034,-42.8867
70.2313,-60.8825
328.385,-55.6061
25.9158,-42.9400
299.925,-53.0891
76.7284,-44.2959
64.5493,-45.4644
88.0485,-41.9166
28.7021,-55.7293
60.2826,-58.6711
37.5857,-42.7561
93.4253,-45.2122
10.3819,-59.5854
30.5791,-41.4614
19.5974,-45.7639
348.181,-56.6832
24.8144,-55.4112
67.5638,-58.7751
91.3037,-56.9678
29.8613,-50.8715
346.661,-1.33564
39.7017,-56.3162
64.4173,-46.5610
1.08526,1.02924
25.3055,-45.3048
316.256,-49.8302
13.7377,-41.6095
46.6988,-47.5196
31.1678,-48.6611
48.0506,-47.8432
355.744,-48.8871
46.4588,-59.4186
56.5603,-44.9066
319.435,-1.47157
35.4835,-50.9261
309.722,-54.9891
87.0583,-48.4284
323.676,-58.7102
63.5588,-48.3622
56.4529,-42.2206
75.9407,-50.1178
44.6541,-56.8184
78.0052,-51.6195
67.9366,-55.5664
91.5843,-40.9570
341.503,-41.8040
4.70051,-49.1652
307.208,-57.4842
28.2866,-47.6507
28.1967,-51.4380
342.196,1.52533
13.4079,-53.7301
349.862,-59.1392
38.0046,-42.5409
3.36148,-47.7793
342.898,-58.3068
53.6968,-48.8496
20.4380,-45.2345
9.56026,-54.0783
64.8744,-41.9377
60.7764,-50.0652
61.6619,-50.3073
89.8981,-55.9185
322.939,-52.5269
90.3479,-52.9482
38.8185,-51.6683
83.4638,-51.6012
10.1685,-45.1546
324.302,1.14702
38.1971,-52.3220
339.228,-1.13189
38.5836,-52.6049
61.9329,-46.6903
88.4761,-39.8050
24.5899,-48.9127
32.8351,-55.4678
61.7373,-56.0679
59.2553,-43.3325
311.416,-50.6591
301.241,-58.2685
38.7647,-56.6521
6.05425,-44.3469
31.3662,-49.0026
11.3239,-56.9652
342.287,-46.6827
3.76899,0.630446
69.2927,-47.9751
93.8923,-47.9379
356.031,-51.0969
324.635,-58.8084
43.5045,-52.4627
41.4887,-41.6073
307.097,-54.5597
306.063,-52.3936
343.182,-44.7361
64.7550,-63.7161
33.6693,-43.3926
328.306,-1.49544
55.6519,-45.7335
39.5547,-59.8240
88.6405,-59.9284
303.810,-56.2924
16.8522,-53.5224
59.1587,-46.0022
66.0085,-45.1840
61.2604,-48.7455
332.175,-0.538280
339.125,1.34274
92.8800,-48.0070
8.59959,-47.4076
29.0993,-45.8991
76.6516,-52.7116
22.9647,-51.3991
321.825,-1.63729
51.0085,-51.7481
87.1938,-40.8922
71.9440,-51.3858
60.8162,-62.0873
358.349,-53.3412
68.1113,-41.7344
54.1624,-43.6082
348.032,-56.3158
322.417,1.40045
27.9299,-59.0806
81.8189,-42.2221
359.450,0.318667
4.58226,-42.6536
74.3452,-48.6813
65.9252,-53.6558
42.7712,-46.6928
64.2125,-50.0128
342.911,0.808803
344.944,-49.7527
58.7929,-42.8226
343.343,-45.5190
75.5458,-56.5841
7.66938,-48.0439
31.0312,-50.5364
6.42248,-58.0812
323.663,-0.682412
354.506,-55.5075
36.5168,-40.4376
352.135,-59.3650
56.3301,-47.7029
341.485,1.34844
70.5549,-49.0228
37.6210,-42.5218
79.0030,-43.3965
335.979,-54.9118
353.584,-40.9096
33.9111,-42.7770
51.3118,-49.0473
77.3584,-45.0604
337.372,-52.7080
342.482,-0.258899
334.312,-1.52126
95.6992,-57.5320
53.4803,-52.6528
343.042,-0.825704
352.165,-55.2316
56.3270,-49.1078
33.7921,-42.4418
69.5790,-58.9448
323.582,-58.5572
34.4865,-56.6327
82.0854,-48.5145
35.5698,-51.4328
61.9035,-47.0703
58.3479,-48.0001
58.3801,-41.1190
44.3203,-43.4788
328.718,-0.332854
57.3599,-54.8489
67.4072,-56.7255
54.1825,-50.2705
327.644,-0.979232
27.4589,-45.1290
346.920,-53.7826
1.20411,-1.39286
62.4672,-61.8099
18.6976,-41.4105
44.6735,-41.1375
53.8050,-50.4984
15.7589,-44.1490
358.925,-52.3621
328.967,-56.0643
85.9177,-49.3933
55.1096,-48.2121
28.8561,-54.1015
307.254,-56.1296
335.235,-1.28378
346.377,-44.1362
22.5954,-45.9619
331.345,-59.7366
18.0563,-58.0685
309.757,-52.3717
70.9911,-60.5653
352.732,-1.10641
315.695,-50.2102
75.4702,-60.3952
89.5090,-50.0291
93.4609,-55.5853
352.139,0.396991
359.753,-0.126341
94.9408,-45.4051
49.8541,-46.8115
310.372,-52.1625
86.9768,-50.1018
53.6559,-57.1837
13.6823,-49.2460
24.8884,-42.7876
61.3610,-56.5969
88.6094,-58.8635
83.3409,-53.6864
344.838,-53.8715
36.3507,-42.8419
67.3822,-45.2981
17.0832,-51.5094
78.2828,-43.6385
59.6740,-46.2272
342.220,1.08209
66.0663,-46.9919
9.89385,-58.4372
10.2803,-42.1848
56.5679,-52.2074
93.8163,-56.8442
78.7008,-62.2540
30.6537,-55.8252
85.8114,-54.0569
58.8345,-66.6113
312.587,-51.7894
347.039,-51.6899
10.0154,-48.6286
3.17387,-51.0137
304.257,-52.3161
342.281,-43.9613
87.4395,-47.7049
79.0387,-41.6030
67.4985,-50.7036
36.0601,-58.3355
75.4646,-45.3989
35.6504,-51.3060
4.88458,-41.9336
352.221,-0.102472
36.8430,-57.5172
27.5043,-49.5798
52.6289,-57.0779
344.365,-52.9100
336.223,-0.392121
75.0312,-56.1735
23.1539,-51.6864
48.5195,-57.5712
19.2194,-52.7211
62.5405,-59.1973
17.6598,-52.7776
27.1115,-55.7175
36.3141,-41.0670
306.204,-56.0894
303.718,-52.6936
66.2142,-44.6112
83.3836,-56.9817
45.2637,-45.2651
17.6177,-50.9470
62.2195,-47.2942
354.514,-51.8236
87.6030,-46.0535
2.82056,-55.1747
73.5726,-47.6174
354.573,-0.557711
357.964,0.350476
33.2988,-50.2157
78.5874,-61.6899
6.45062,-58.8435
63.5974,-53.7950
63.7838,-45.8146
340.336,0.275525
27.6778,-56.9080
95.4083,-57.9494
341.444,-43.9792
61.4279,-54.0038
17.5573,-45.6601
334.450,-57.4826
74.7356,-41.8140
86.1918,-40.5887
63.3765,-63.6591
338.263,1.69297
355.205,-51.6264
347.397,-56.3025
63.4063,-55.0272
2.87832,-43.3379
12.0391,-45.7171
47.6413,-51.8665
335.484,-52.4991
57.7264,-66.3969
24.0113,-47.5052
333.295,1.26140
27.3665,-56.8414
76.1157,-59.1458
342.101,-46.4671
343.872,-51.4567
1.75932,-54.6706
47.2330,-41.4848
76.8134,-56.9083
26.5276,-40.0886
58.2675,-54.5473
307.920,-58.6416
24.1010,-51.5398
52.3973,-42.2400
346.120,-43.9117
347.434,0.396805
331.296,-1.28959
85.8043,-43.5497
357.537,-1.19816
67.5415,-53.6838
43.4699,-51.6833
345.154,-58.3379
28.8769,-53.9473
4.06039,-47.9126
58.0322,-51.0255
87.5608,-42.9389
1.80464,1.48579
16.1218,-51.5238
77.7274,-45.2624
330.016,-9.50000e-05
78.5555,-55.0213
71.0235,-48.9439
343.521,-55.6900
95.5401,-58.7475
324.427,-58.4937
55.8438,-46.6986
41.6139,-54.4495
67.5284,-46.6860
357.396,-52.2746
61.7859,-40.6062
306.822,-50.5643
321.726,-56.3257
347.215,-45.8873
99.0495,-54.8359
36.5431,-41.8003
55.2004,-47.7423
83.1486,-42.9444
323.338,-51.7928
61.3489,-40.5523
70.8270,-61.8019
341.026,0.319393
65.7041,-63.2418
352.110,-0.302791
39.9067,-50.0684
320.386,1.53768
45.7643,-53.9764
13.8635,-51.0744
38.3251,-53.6662
328.849,-55.0577
337.371,0.803380
85.4348,-39.6084
58.2983,-65.7106
90.1576,-40.8027
66.4761,-41.3582
25.8609,-51.2106
37.1567,-50.3334
321.084,-0.598739
68.4370,-50.9869
15.9231,-48.4878
21.1274,-54.5857
62.1188,-59.4490
328.068,-0.772347
347.935,0.268666
10.6942,-49.6268
93.7818,-54.9043
49.4574,-44.3443
20.8635,-46.7274
7.32534,-41.6873
26.2747,-55.1642
91.7495,-43.2460
359.901,-44.5808
19.2528,-59.4302
355.573,-47.4289
352.359,1.09398
325.408,1.12852
310.502,-56.2771
49.1122,-44.5414
32.6394,-51.3515
65.3519,-54.5576
307.017,-53.0314
30.1779,-55.8841
18.7787,-57.7328
24.5605,-42.3620
95.6474,-55.5340
70.5255,-54.0090
5.46961,-43.5391
38.7978,-44.7604
83.8066,-59.9016
78.4420,-57.5362
27.3124,-45.1507
19.4934,-53.1764
328.641,-1.40489
44.6955,-41.1390
73.6972,-42.7368
41.7041,-49.5420
322.475,-50.8122
68.3639,-47.2627
59.5184,-51.7136
339.720,-1.17519
86.2159,-50.5285
312.166,-56.8584
60.4925,-51.8695
60.3405,-61.5531
330.731,-52.5931
86.9255,-46.0751
38.6001,-49.6656
48.9491,-47.2343
95.4025,-56.7800
334.896,-55.5784
7.53550,-58.3413
80.4455,-49.8443
59.6866,-41.8429
317.697,-59.7778
330.144,-0.140754
348.330,-52.8591
24.6953,-45.1526
12.1271,-42.7267
29.4236,-41.2357
66.0481,-53.4147
43.2956,-54.3059
58.7041,-60.2136
58.5319,-51.1109
306.596,-57.0386
59.8552,-44.0601
80.1024,-61.2418
17.1514,-49.4397
62.7680,-62.1433
73.9913,-48.3364
351.518,0.560002
348.278,1.72633
309.086,-50.3368
60.5474,-64.6870
311.144,-56.8677
31.1504,-42.4145
357.565,-46.2579
342.586,-59.0285
73.1936,-50.1193
40.1664,-47.5737
336.099,0.942309
1.63315,1.46361
73.6117,-47.4565
11.1365,-47.8446
346.834,-1.09291
25.6542,-53.2356
88.4988,-44.2677
71.2659,-50.9803
56.0551,-53.7896
357.433,-53.5491
32.0378,-43.6979
11.6368,-45.7060
63.6300,-51.8662
81.2210,-40.9879
21.6084,-39.6445
353.099,0.441016
94.4013,-52.5271
352.002,-47.9867
358.260,1.44191
343.984,-1.18385
81.3511,-47.1531
50.5781,-51.4105
67.7297,-60.6104
46.2432,-49.9057
342.263,-50.3525
62.4813,-53.4662
350.355,-53.8678
77.5923,-44.7675
7.33921,-55.8148
85.5049,-41.8712
334.270,-0.564717
353.647,-57.7919
31.0396,-45.9608
358.928,-0.000501000
49.0439,-44.5275
320.991,-50.5844
89.9508,-52.8222
305.984,-57.8352
38.2024,-51.0709
57.7626,-49.6501
331.697,-56.4876
48.8571,-56.1634
80.5477,-41.7997
91.3811,-60.5829
49.6558,-57.7950
74.1411,-40.0517
50.1902,-47.4638
14.1568,-52.0344
61.3275,-60.9127
16.5809,-44.9980
64.8773,-65.4184
349.819,-50.7783
300.060,-55.3081
21.4683,-49.7500
348.775,-49.8420
86.5459,-44.7207
29.3804,-58.5526
319.759,-59.6718
15.8106,-49.8929
82.0585,-43.1557
358.074,0.495731
359.329,-51.0883
79.4046,-43.0665
35.7983,-53.3154
62.3714,-51.6683
93.8956,-47.5423
91.2623,-53.7610
54.1935,-43.2275
60.1648,-59.8796
8.02793,-55.9653
356.261,0.0720050
321.428,-56.4550
356.661,0.143853
23.5244,-57.9603
25.3444,-42.8651
36.2112,-43.7918
28.9659,-49.4958
44.9375,-51.2045
340.199,-52.5716
56.8412,-46.4227
82.3402,-43.3024
75.5508,-41.3347
43.4938,-47.4319
29.8613,-50.8715
350.005,-0.0966270
73.2108,-47.5802
20.0627,-44.4851
32.6679,-55.3834
51.3079,-51.4688
14.3064,-44.6656
49.1441,-45.7174
42.7320,-42.2784
13.4223,-55.0921
48.6003,-59.9812
77.8965,-55.1613
331.650,-0.162541
53.0346,-49.9997
42.5631,-53.6081
11.8433,-52.4315
68.9756,-50.9991
338.503,-58.1602
357.218,-46.9526
359.507,-49.3090
85.1685,-50.7380
339.474,0.507110
319.790,-51.3199
22.2680,-46.9519
93.9122,-45.3045
356.413,1.61925
57.9543,-42.0373
72.0757,-48.5818
18.4761,-54.0916
32.6982,-47.6289
3.11577,-42.1308
85.9377,-58.9271
346.204,-56.0214
349.150,-0.600056
33.4802,-42.3978
31.9736,-54.2764
343.659,1.46175
318.501,-1.26775
20.1005,-43.3947
70.5002,-44.7341
78.4448,-55.1919
11.4259,-41.8439
9.28962,-49.1418
309.258,-50.9048
39.7067,-58.4748
50.3256,-51.7810
69.3991,-55.3442
358.588,-51.5298
3.38218,1.05505
346.805,-54.6660
77.5663,-45.3404
72.0877,-40.6803
342.878,-45.3864
38.1124,-55.7499
68.9699,-42.9356
12.1723,-44.0460
30.4368,-52.5017
346.194,-44.9359
70.4950,-47.6665
339.333,-0.439517
27.9850,-53.4307
35.9852,-58.2736
42.6636,-55.6242
61.7009,-58.2263
341.236,-48.8374
70.6321,-50.0039
36.2252,-49.3801
85.7200,-56.3240
63.8321,-57.2790
98.1055,-49.5839
20.1742,-51.9030
83.5649,-59.7569
321.466,-51.6408
67.5381,-42.9226
30.8805,-54.9513
79.4016,-56.6204
92.7167,-42.4026
18.0705,-51.9727
61.7658,-45.2680
